road_name,neighborhood,diagnosis_date,latitude,longitude,administrative_area_code,year,cases
健康路,金華里,2015/09/03,22.987,120.195,67000330,104,4
中山北路,龍潭里,2015/09/03,23.022,120.265,67000310,104,1
大武街,永祥里,2015/09/03,23.128,120.254,67000340,104,1
中正路,鹽行里,2015/09/03,23.039,120.238,67000310,104,5
同安路,理想里,2015/09/03,23.039,120.19,67000350,104,2
公園路,延平里,2015/09/03,23.012,120.212,67000340,104,8
中山路,三民里,2015/09/03,22.993,120.206,67000370,104,9
西賢一街,西賢里,2015/09/03,23.002,120.177,67000370,104,7
育德一街,成德里,2015/09/03,23.012,120.205,67000340,104,1
安南區,安順里,2015/09/03,23.052,120.218,67000350,104,3
永華6街,怡平里,2015/09/03,22.991,120.229,67000360,104,6
開元路,勝安里,2015/09/03,23.009,120.218,67000340,104,2
保學一街,保安里,2015/09/03,22.92,120.236,67000270,104,3
明興路,喜東里,2015/09/03,22.937,120.182,67000330,104,2
喜樹路,喜北里,2015/09/03,22.944,120.179,67000330,104,3
榮譽街,大福里,2015/09/03,22.973,120.215,67000320,104,7
金華路,日新里,2015/09/03,22.97,120.19,67000330,104,34
仁慈街,再興里,2015/09/03,22.979,120.193,67000330,104,12
金華路,日新里,2015/09/03,22.973,120.189,67000330,104,5
富農路,自強里,2015/09/03,22.982,120.234,67000320,104,4
中華南路,南都里,2015/09/03,22.961,120.185,67000330,104,8
延平路,延平里,2015/09/03,23.301,120.313,67000010,104,2
崇信街,崇信里,2015/09/03,22.982,120.226,67000320,104,11
崇德7街,崇德里,2015/09/03,22.974,120.228,67000320,104,1
新興路,國宅里,2015/09/03,22.976,120.187,67000330,104,16
行大二街,大甲里,2015/09/03,22.918,120.217,67000270,104,2
明興路,同安里,2015/09/03,22.926,120.186,67000330,104,1
健康路,竹溪里,2015/09/03,22.978,120.21,67000330,104,1
永成路,建南里,2015/09/03,22.943,120.195,67000330,104,1
新孝路,金華里,2015/09/03,22.98,120.187,67000330,104,8
明興路,喜東里,2015/09/03,22.949,120.184,67000330,104,2
仁南三街,文南里,2015/09/03,22.984,120.185,67000330,104,14
興南街,佛壇里,2015/09/03,22.918,120.181,67000330,104,1
中華西路,開南里,2015/09/03,22.964,120.184,67000330,104,7
大同路,新生里,2015/09/03,22.977,120.213,67000330,104,2
金華路,明亮里,2015/09/03,22.968,120.193,67000330,104,9
東門路,自強里,2015/09/03,22.981,120.23,67000320,104,4
新建路,開南里,2015/09/03,22.964,120.186,67000330,104,6
西門路,田寮里,2015/09/03,22.979,120.198,67000330,104,4
金華路,文南里,2015/09/03,22.976,120.191,67000330,104,18
仁和路,仁和里,2015/09/03,22.97,120.237,67000320,104,10
明清街,新南里,2015/09/03,23.309,120.298,67000010,104,1
北安路,成功里,2015/09/04,23.018,120.209,67000340,104,2
西門路,成功里,2015/09/04,23.039,120.189,67000340,104,4
五妃街,法華里,2015/09/04,22.982,120.211,67000370,104,6
安中路,淵西里,2015/09/04,23.054,120.167,67000350,104,1
中華西路,安康里,2015/09/04,22.996,120.186,67000310,104,2
中華東路,崇明里,2015/09/04,22.973,120.223,67000320,104,1
喜樹路,喜南里,2015/09/04,22.938,120.177,67000330,104,2
郡安路,安和里,2015/09/04,23.026,120.185,67000350,104,2
永康街,永康里,2015/09/04,23.024,120.262,67000310,104,2
文賢路,文元里,2015/09/04,23.015,120.194,67000340,104,13
文賢路,文成里,2015/09/04,23.006,120.195,67000340,104,6
府安路,幸福里,2015/09/04,23.021,120.192,67000350,104,5
永華路,平通里,2015/09/04,22.991,120.171,67000360,104,1
東門路,中西里,2015/09/04,22.987,120.218,67000320,104,8
建平12街,建平里,2015/09/04,22.991,120.18,67000360,104,6
長南街,文南里,2015/09/04,22.983,120.19,67000330,104,13
中華西路,開南里,2015/09/04,22.969,120.184,67000330,104,3
復興路,復興里,2015/09/04,22.999,120.241,67000310,104,1
竹子腳,全興里,2015/09/04,23.021,120.302,67000180,104,1
文成一路,成德里,2015/09/04,23.014,120.208,67000340,104,2
文山路,仁德里,2015/09/04,22.975,120.248,67000270,104,2
文平路,怡平里,2015/09/04,22.992,120.179,67000360,104,7
育德路,成德里,2015/09/04,23.01,120.205,67000340,104,2
復興路,復興里,2015/09/04,23.001,120.243,67000310,104,1
崇學路,崇信里,2015/09/04,22.98,120.224,67000320,104,6
新都路,郡南里,2015/09/04,22.966,120.193,67000330,104,10
安中路,安慶里,2015/09/04,23.22,120.163,67000350,104,1
長榮路,開元里,2015/09/04,23.011,120.221,67000340,104,1
環福街,塭南里,2015/09/04,23.072,120.221,67000350,104,1
中華西街,西橋里,2015/09/04,23.014,120.226,67000310,104,9
安北路,西門里,2015/09/04,23.002,120.159,67000360,104,6
,鎮山里,2015/09/04,23.151,120.186,67000120,104,1
北安路,頂安里,2015/09/04,23.045,120.207,67000350,104,2
柳營路,人和里,2015/09/04,23.294,120.313,67000040,104,1
小北路,國姓里,2015/09/04,23.007,120.208,67000340,104,6
中正南路,甲頂里,2015/09/04,23.021,120.219,67000310,104,3
育德九街,三仙里,2015/09/04,23.314,120.311,67000010,104,1
安興街,南興里,2015/09/04,23.07,120.158,67000350,104,2
正覺街,正覺里,2015/09/04,23.018,120.214,67000340,104,8
,禮化里,2015/09/04,23.192,120.18,67000120,104,1
府前路,大涼里,2015/09/04,22.992,120.189,67000370,104,1
國光五街,崑山里,2015/09/04,23.005,120.261,67000310,104,1
南台街,尚頂里,2015/09/04,23.024,120.222,67000310,104,2
復興路,建國里,2015/09/04,22.994,120.246,67000310,104,1
永和街,協和里,2015/09/04,23.002,120.192,67000370,104,21
北門路,大仁里,2015/09/04,23.006,120.214,67000340,104,3
新進路,永生里,2015/09/04,23.301,120.314,67000010,104,3
國安街,國安里,2015/09/04,23.024,120.187,67000350,104,2
長榮路,東安里,2015/09/04,22.988,120.222,67000320,104,5
新和庄,知義里,2015/09/04,23.023,120.332,67000180,104,1
北安路,正覺里,2015/09/04,23.017,120.212,67000340,104,17
育成路,成德里,2015/09/04,23.017,120.209,67000340,104,3
民生路,晉江里,2015/09/04,23.181,120.254,67000070,104,2
南台街,永康里,2015/09/04,23.022,120.223,67000310,104,18
裕農路,後甲里,2015/09/04,22.989,120.234,67000320,104,12
新進路,好平里,2015/09/04,23.3,120.313,67000010,104,3
康樂街,永生里,2015/09/04,23.302,120.314,67000010,104,3
行大街,大甲里,2015/09/04,22.915,120.219,67000270,104,1
中山東路,中興里,2015/09/04,23.008,120.238,67000310,104,1
義安街,大安里,2015/09/04,23.031,120.194,67000350,104,1
文賢路,大和里,2015/09/04,23.017,120.193,67000340,104,3
中華二路,五王里,2015/09/04,23.01,120.236,67000310,104,13
中正西路,二行里,2015/09/04,22.917,120.218,67000270,104,1
,永就里,2015/09/04,23.062,120.301,67000200,104,1
安中路,城中里,2015/09/04,23.061,120.13,67000350,104,1
復興路,復興里,2015/09/04,22.994,120.243,67000310,104,1
建平七街,文平里,2015/09/04,22.989,120.18,67000360,104,5
大仁8街,八甲里,2015/09/04,22.973,120.299,67000280,104,1
大智街,民生里,2015/09/04,22.989,120.193,67000370,104,26
四維街,五王里,2015/09/04,23.033,120.253,67000310,104,23
中正南路,甲頂里,2015/09/04,23.022,120.218,67000310,104,3
竹林村,竹林里,2015/09/04,23.123,120.189,67000140,104,1
長溪路,總頭里,2015/09/04,23.057,120.202,67000350,104,1
健康路,竹溪里,2015/09/04,22.981,120.207,67000330,104,5
中山南路,二王里,2015/09/04,23.015,120.239,67000310,104,2
府安路,溪東里,2015/09/04,23.024,120.204,67000350,104,2
中正西路,二行里,2015/09/04,22.918,120.22,67000270,104,1
和平路,南興里,2015/09/04,23.299,120.311,67000010,104,1
北園街,元寶里,2015/09/04,23.01,120.223,67000340,104,11
勝利路,中西里,2015/09/04,22.99,120.218,67000320,104,5
新興路,田寮里,2015/09/04,22.976,120.195,67000330,104,7
安和路,州北里,2015/09/04,23.066,120.215,67000350,104,2
永南一街,文南里,2015/09/04,22.982,120.189,67000330,104,3
文賢一街,文元里,2015/09/04,23.011,120.195,67000340,104,3
大成路,府南里,2015/09/04,22.974,120.194,67000330,104,11
新慶街,再興里,2015/09/04,22.981,120.193,67000330,104,13
長榮路,長榮里,2015/09/04,23.01,120.219,67000340,104,21
文昌路,文昌里,2015/09/04,23.13,120.292,67000190,104,3
建平六街,文平里,2015/09/04,22.988,120.186,67000360,104,2
文南路,文華里,2015/09/04,22.988,120.19,67000330,104,5
健康路,新興里,2015/09/04,22.981,120.196,67000330,104,16
金華路,民生里,2015/09/04,22.99,120.193,67000370,104,20
國華街,元安里,2015/09/04,22.988,120.196,67000370,104,9
長榮路,泉南里,2015/09/04,22.996,120.233,67000320,104,10
新興路,日新里,2015/09/04,22.974,120.19,67000330,104,13
大灣路,崑山里,2015/09/04,22.999,120.253,67000310,104,1
建業街,郡王里,2015/09/04,22.988,120.207,67000370,104,2
大橋一街,西橋里,2015/09/04,23.017,120.225,67000310,104,6
溪尾路,溪美里,2015/09/04,23.154,120.285,67000190,104,1
工業路,二鎮里,2015/09/04,23.233,120.335,67000100,104,1
中華西路,文南里,2015/09/04,22.982,120.184,67000330,104,17
新樓街,東門里,2015/09/04,22.99,120.214,67000320,104,3
金華路,明亮里,2015/09/04,22.971,120.192,67000330,104,2
中華南路,南都里,2015/09/04,22.96,120.186,67000330,104,3
亞航街,仁愛里,2015/09/04,22.96,120.22,67000270,104,2
,甲中里,2015/09/04,23.25,120.272,67000080,104,1
大武街,永祥里,2015/09/04,23.019,120.22,67000340,104,1
裕孝路,文聖里,2015/09/04,22.983,120.244,67000320,104,1
新建路,開南里,2015/09/04,22.967,120.186,67000330,104,4
中華二路,尚頂里,2015/09/04,23.031,120.23,67000310,104,1
郡安路,安富里,2015/09/04,23.027,120.194,67000350,104,3
西門路,大成里,2015/09/04,22.98,120.198,67000330,104,12
郡安路,安富里,2015/09/04,23.027,120.195,67000350,104,2
民治路,民權里,2015/09/04,23.309,120.312,67000010,104,1
公園路,小康里,2015/09/04,23.019,120.217,67000340,104,4
振興路,五王里,2015/09/04,23.011,120.233,67000310,104,3
東門路,富裕里,2015/09/04,22.984,120.226,67000320,104,15
明興路,南都里,2015/09/04,22.961,120.189,67000330,104,2
永成路,府南里,2015/09/04,22.973,120.194,67000330,104,3
大興路,大和里,2015/09/04,23.012,120.192,67000340,104,4
東成街,虎尾里,2015/09/04,22.979,120.238,67000320,104,2
南園街,力行里,2015/09/04,23.009,120.228,67000340,104,3
西門路,五福里,2015/09/04,23.0,120.202,67000340,104,11
信義路,豐榮里,2015/09/04,23.035,120.301,67000180,104,1
東興路,小東里,2015/09/04,22.998,120.23,67000320,104,14
東和路,小東里,2015/09/04,22.998,120.226,67000320,104,5
長榮路,光武里,2015/09/04,23.013,120.215,67000340,104,16
安豐六街,新順里,2015/09/04,23.046,120.217,67000350,104,2
文賢路,文成里,2015/09/04,23.009,120.195,67000340,104,1
新都路,郡南里,2015/09/04,22.967,120.197,67000330,104,2
大新街,藥王里,2015/09/04,22.999,120.191,67000370,104,7
東安路,東明里,2015/09/04,22.993,120.227,67000320,104,4
公園南路,和順里,2015/09/04,23.009,120.201,67000340,104,1
中華二路,五王里,2015/09/04,23.009,120.235,67000310,104,11
效忠街,海頭里,2015/09/04,23.001,120.163,67000360,104,10
中山路,新建里,2015/09/04,23.184,120.242,67000070,104,1
西和路,文賢里,2015/09/04,23.001,120.19,67000370,104,9
府前路,大涼里,2015/09/04,22.995,120.191,67000370,104,2
臨安路,協和里,2015/09/04,23.001,120.193,67000370,104,11
延平街,石門里,2015/09/04,23.001,120.164,67000360,104,7
中華北路,成德里,2015/09/04,23.02,120.203,67000340,104,1
信義街,三合里,2015/09/04,23.001,120.197,67000370,104,7
三官路,新興里,2015/09/04,22.979,120.195,67000330,104,11
大興街,大港里,2015/09/04,23.009,120.182,67000340,104,10
公園南路,公園里,2015/09/04,23.0,120.212,67000340,104,7
法華街,法華里,2015/09/04,22.983,120.209,67000370,104,4
中華南路,大忠里,2015/09/04,22.972,120.212,67000330,104,6
勝利路,成大里,2015/09/04,22.994,120.218,67000320,104,2
府安路,海南里,2015/09/04,23.014,120.182,67000350,104,2
和緯路,賢北里,2015/09/04,23.005,120.182,67000340,104,1
金華路,明亮里,2015/09/04,22.97,120.193,67000330,104,5
安中路,頂安里,2015/09/04,23.039,120.203,67000350,104,1
大橋一街,大橋里,2015/09/04,23.02,120.225,67000310,104,3
新建路,開南里,2015/09/04,22.968,120.185,67000330,104,2
府緯街,仙草里,2015/09/04,22.984,120.199,67000370,104,11
安中路,安慶里,2015/09/04,23.046,120.187,67000350,104,4
中山10街,南興里,2015/09/04,22.969,120.275,67000280,104,1
北汕尾,鹿耳里,2015/09/04,23.036,120.129,67000350,104,1
青年路,青年里,2015/09/04,22.992,120.212,67000370,104,16
六合路,六合里,2015/09/04,23.011,120.23,67000310,104,6
金華路,文南里,2015/09/04,22.984,120.191,67000330,104,9
莊敬路,東光里,2015/09/04,22.994,120.232,67000320,104,3
惠安街,溪頂里,2015/09/04,23.027,120.209,67000350,104,3
大灣路,東灣里,2015/09/04,23.004,120.265,67000310,104,1
大和街,後街里,2015/09/04,23.242,120.263,67000080,104,1
中華路,五王里,2015/09/04,23.011,120.232,67000310,104,18
看坪里,看坪里,2015/09/04,23.128,120.146,67000150,104,1
新孝路,金華里,2015/09/05,22.98,120.186,67000330,104,14
新中街,鹽行里,2015/09/05,23.04,120.243,67000310,104,2
中央路,甲頂里,2015/09/05,23.033,120.256,67000310,104,1
德興路,建南里,2015/09/05,22.959,120.193,67000330,104,3
健康路,國平里,2015/09/05,22.984,120.176,67000360,104,4
濟生路,明宜里,2015/09/05,23.234,120.179,67000130,104,2
東門路,富強里,2015/09/05,22.983,120.23,67000320,104,6
漁光路,漁光里,2015/09/05,22.977,120.161,67000360,104,1
建南路,文南里,2015/09/05,22.985,120.186,67000330,104,4
文化路,和平里,2015/09/05,22.978,120.233,67000320,104,2
,二溪里,2015/09/05,23.122,120.418,67000110,104,1
府安路,溪東里,2015/09/05,23.024,120.203,67000350,104,4
頂安街,安慶里,2015/09/05,23.043,120.21,67000350,104,1
新樓街,東門里,2015/09/05,22.987,120.246,67000320,104,1
崇德二十二街,崇文里,2015/09/05,22.967,120.229,67000320,104,3
復興路,延平里,2015/09/05,23.298,120.297,67000010,104,2
育樂街,成大里,2015/09/05,22.969,120.193,67000320,104,6
效忠街,石門里,2015/09/05,23.0,120.164,67000360,104,12
中正南路,鹽行里,2015/09/05,23.04,120.237,67000310,104,1
文成三路,文元里,2015/09/05,23.017,120.199,67000340,104,2
公園路,正覺里,2015/09/05,23.017,120.214,67000340,104,11
公園路,正風里,2015/09/05,23.017,120.216,67000340,104,4
功安一街,溪心里,2015/09/05,23.048,120.181,67000350,104,2
德洋一街,後壁里,2015/09/05,22.952,120.25,67000270,104,2
喜樹路,喜北里,2015/09/05,22.945,120.178,67000330,104,2
自由路,和平里,2015/09/05,22.973,120.237,67000320,104,10
育賢街,成德里,2015/09/05,23.016,120.208,67000340,104,2
西湖二街,西湖里,2015/09/05,23.003,120.182,67000370,104,1
和緯路,大豐里,2015/09/05,23.044,120.186,67000340,104,2
國民路,大忠里,2015/09/05,22.972,120.208,67000330,104,3
安北路,西門里,2015/09/05,23.0,120.153,67000360,104,1
安平路,平安里,2015/09/05,22.999,120.179,67000360,104,3
長榮路,實踐里,2015/09/05,23.012,120.218,67000340,104,1
建業街,郡王里,2015/09/05,22.988,120.205,67000370,104,4
大灣路,崑山里,2015/09/05,23.0,120.255,67000310,104,1
永華路,平通里,2015/09/05,22.99,120.185,67000360,104,2
西門路,大成里,2015/09/05,22.981,120.198,67000330,104,11
崇明十六街,崇成里,2015/09/05,22.971,120.225,67000320,104,3
新進路,好平里,2015/09/05,23.3,120.311,67000010,104,1
安中路,淵中里,2015/09/05,23.049,120.171,67000350,104,1
大同路,大宏里,2015/09/05,23.309,120.323,67000010,104,1
和緯路,大豐里,2015/09/05,23.01,120.197,67000340,104,5
中華南路,大忠里,2015/09/05,22.97,120.212,67000330,104,2
文南路,文南里,2015/09/05,22.909,120.226,67000330,104,1
建業街,郡王里,2015/09/05,22.987,120.205,67000370,104,6
中正南路,甲頂里,2015/09/05,23.021,120.216,67000310,104,5
文賢路,文元里,2015/09/05,23.018,120.199,67000340,104,2
大成路,田寮里,2015/09/05,22.975,120.194,67000330,104,16
柳營路,士林里,2015/09/05,23.278,120.312,67000040,104,1
,仁愛里,2015/09/05,22.953,120.221,67000270,104,1
大安街,理想里,2015/09/05,23.032,120.192,67000350,104,6
北成路,成功里,2015/09/05,23.021,120.208,67000340,104,2
金華路,國宅里,2015/09/05,22.977,120.189,67000330,104,13
文和街,文賢里,2015/09/05,23.001,120.188,67000370,104,5
新興路,日新里,2015/09/05,22.975,120.19,67000330,104,11
正興街,光文里,2015/09/05,23.134,120.3,67000190,104,1
金華路,府南里,2015/09/05,22.971,120.194,67000330,104,6
,渡頭里,2015/09/05,23.168,120.339,67000100,104,1
公學路,佃西里,2015/09/05,23.069,120.168,67000350,104,1
中華東路,崇明里,2015/09/05,22.973,120.219,67000320,104,4
崇信街,崇信里,2015/09/05,22.98,120.227,67000320,104,10
立德十路,大德里,2015/09/05,22.978,120.215,67000320,104,8
太子路,太子里,2015/09/05,22.992,120.272,67000270,104,1
和緯路,大豐里,2015/09/05,23.009,120.192,67000340,104,5
四草大道,四草里,2015/09/05,23.002,120.136,67000350,104,1
,大崎里,2015/09/05,23.191,120.371,67000100,104,1
德東街,大智里,2015/09/05,22.962,120.233,67000320,104,13
健康路,金華里,2015/09/05,22.981,120.187,67000330,104,4
崇明四街,忠孝里,2015/09/05,22.98,120.216,67000320,104,5
興南街,佛壇里,2015/09/05,22.92,120.179,67000330,104,1
建平一街,國平里,2015/09/05,22.986,120.176,67000360,104,3
新中街,鹽行里,2015/09/05,23.036,120.239,67000310,104,1
和平路,光文里,2015/09/05,23.132,120.298,67000190,104,2
民生路,協進里,2015/09/05,22.998,120.19,67000370,104,15
國民路,大恩里,2015/09/05,22.967,120.21,67000330,104,5
林森路,重興里,2015/09/05,23.005,120.226,67000340,104,8
北門路,大仁里,2015/09/05,23.007,120.216,67000340,104,6
衛國街,新東里,2015/09/05,22.987,120.225,67000320,104,15
大灣路,南灣里,2015/09/05,23.003,120.261,67000310,104,1
和善街,文賢里,2015/09/05,23.002,120.189,67000370,104,13
大同路,開山里,2015/09/05,22.987,120.211,67000370,104,10
新興路,國宅里,2015/09/05,22.976,120.186,67000330,104,8
開元路,振興里,2015/09/05,23.007,120.221,67000340,104,2
復國二路,復國里,2015/09/05,23.011,120.248,67000310,104,5
永成路,郡南里,2015/09/05,22.962,120.195,67000330,104,12
榮譽街,忠孝里,2015/09/05,22.974,120.218,67000320,104,2
忠得街,人和里,2015/09/05,23.285,120.301,67000040,104,1
北成路,成功里,2015/09/05,23.021,120.209,67000340,104,4
育德一街,成德里,2015/09/05,23.015,120.205,67000340,104,4
育德街,三仙里,2015/09/05,23.313,120.312,67000010,104,2
